id,rectimestamp,sendtimestamp,Delay millisecond,longitude,latitude,altitude,speed,Key star Number,msgCnt,TotalRcvMsgCount,TotalLostMsgCount,AID,Source_Layer2-ID,Dest MAC ID,Priority,Power(dBm),RSSI(dBm),SINR(dB),CBR(%),MCS,RSRP(dBm),EARFCN,Band,TB Size(bit),Modulation,Type,Label,attack_type,SPAT
127,1.70E+12,1.70E+12,-243.287,116.491765,39.729224,22.7,8.908,46,56.79,696E636830303000,13,127,116,3619,8000001,7,8,-116,-88,6,1,5,-116,55140,47,4264,QPSK,normal,SPAT
128,1.70E+12,1.70E+12,-234.359,116.491768,39.729226,22.7,8.908,46,56.79,696E636830303000,14,128,116,3619,8000001,7,8,-121,-91,1,1,5,-121,55140,47,4264,QPSK,normal,SPAT
129,1.70E+12,1.70E+12,-230.961,116.491771,39.729228,22.7,8.908,46,56.79,,15,129,116,3619,8000001,7,8,-118,-89,4,1,5,-118,55140,47,4264,QPSK,normal,SPAT
130,1.70E+12,1.70E+12,-234.772,116.491774,39.72923,22.7,8.908,46,56.79,696E636830303000,16,130,116,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
131,1.70E+12,1.70E+12,-236.278,116.491778,39.729232,22.7,8.908,46,56.79,,17,131,116,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
132,1.70E+12,1.70E+12,-241.43,116.49178,39.729233,22.7,8.908,46,56.79,696E636830303000,18,132,116,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
133,1.70E+12,1.70E+12,-242.711,116.491782,39.729234,22.7,8.908,46,56.79,696E636830303000,19,133,116,3619,8000001,7,8,-111,-83,11,1,5,-111,55140,47,4264,QPSK,normal,SPAT
134,1.70E+12,1.70E+12,-239.911,116.491784,39.729235,22.7,8.89,46,56.06,696E636830303000,20,134,116,3619,8000001,7,8,-119,-90,4,1,5,-119,55140,47,4264,QPSK,normal,SPAT
135,1.70E+12,1.70E+12,-222.968,116.491788,39.729237,22.7,8.89,46,56.06,696E636830303000,22,135,117,3619,8000001,7,8,-117,-89,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
136,1.70E+12,1.70E+12,-241.924,116.491789,39.729238,22.7,8.89,46,56.06,696E636830303000,23,136,117,3619,8000001,7,8,-117,-89,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
137,1.70E+12,1.70E+12,-228.369,116.491792,39.729239,22.7,8.945,46,57.55,696E636830303000,24,137,117,3619,8000001,7,8,-119,-90,3,1,5,-119,55140,47,4264,QPSK,normal,SPAT
138,1.70E+12,1.70E+12,-234.795,116.491794,39.72924,22.7,8.89,46,56.06,696E636830303000,25,138,117,3619,8000001,7,8,-116,-88,6,1,5,-116,55140,47,4264,QPSK,normal,SPAT
139,1.70E+12,1.70E+12,-237.905,116.491796,39.729241,22.7,8.89,46,56.06,696E636830303000,26,139,117,3619,8000001,7,8,-118,-89,4,1,5,-118,55140,47,4264,QPSK,normal,SPAT
140,1.70E+12,1.70E+12,-239.835,116.491798,39.729243,22.7,8.89,46,56.06,696E636830303000,27,140,117,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
141,1.70E+12,1.70E+12,-241.898,116.491801,39.729244,22.7,8.89,46,56.06,696E636830303000,28,141,117,3619,8000001,7,8,-116,-88,6,1,5,-116,55140,47,4264,QPSK,normal,SPAT
142,1.70E+12,1.70E+12,-242.699,116.491803,39.729245,22.7,8.89,46,56.06,696E636830303000,29,142,117,3619,8000001,7,8,-119,-90,3,1,5,-119,55140,47,4264,QPSK,normal,SPAT
143,1.70E+12,1.70E+12,-239.037,116.491806,39.729246,22.7,8.89,46,56.06,696E636830303000,30,143,117,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
144,1.70E+12,1.70E+12,-241.844,116.491808,39.729247,22.7,8.945,46,57.55,,31,144,117,3619,8000001,7,8,-111,-83,11,1,5,-111,55140,47,4264,QPSK,normal,SPAT
145,1.70E+12,1.70E+12,-238.052,116.49181,39.729249,22.7,8.945,46,57.55,696E636830303000,32,145,117,3619,8000001,7,8,-117,-88,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
146,1.70E+12,1.70E+12,-237.152,116.491812,39.729249,22.7,8.945,46,57.55,696E636830303000,33,146,117,3619,8000001,7,8,-122,-92,0,1,5,-122,55140,47,4264,QPSK,normal,SPAT
147,1.70E+12,1.70E+12,-237.525,116.491814,39.729251,22.7,8.945,46,57.55,696E636830303000,34,147,117,3619,8000001,7,8,-118,-89,4,2,5,-118,55140,47,4264,QPSK,normal,SPAT
148,1.70E+12,1.70E+12,-237.564,116.491818,39.729253,22.7,8.945,46,57.55,696E636830303000,35,148,117,3619,8000001,7,8,-122,-92,0,1,5,-122,55140,47,4264,QPSK,normal,SPAT
149,1.70E+12,1.70E+12,-232.766,116.49182,39.729254,22.7,8.945,46,57.55,696E636830303000,36,149,117,3619,8000001,7,8,-121,-91,1,1,5,-121,55140,47,4264,QPSK,normal,SPAT
150,1.70E+12,1.70E+12,-233.522,116.491823,39.729255,22.7,8.945,46,57.55,,37,150,117,3619,8000001,7,8,-117,-88,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
151,1.70E+12,1.70E+12,-232.366,116.491825,39.729257,22.7,8.945,46,57.55,696E636830303000,38,151,117,3619,8000001,7,8,-121,-91,1,1,5,-121,55140,47,4264,QPSK,normal,SPAT
152,1.70E+12,1.70E+12,-240.407,116.491828,39.729258,22.7,8.945,46,57.55,696E636830303000,39,152,117,3619,8000001,7,8,-119,-90,3,2,5,-119,55140,47,4264,QPSK,normal,SPAT
153,1.70E+12,1.70E+12,-237.191,116.491831,39.72926,22.7,8.945,46,57.55,696E636830303000,40,153,117,3619,8000001,7,8,-116,-88,6,2,5,-116,55140,47,4264,QPSK,normal,SPAT
154,1.70E+12,1.70E+12,-217.258,116.491835,39.729262,22.8,8.945,46,55.65,696E636830303000,42,154,118,3619,8000001,7,8,-117,-89,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
155,1.70E+12,1.70E+12,-239.729,116.491837,39.729263,22.8,8.945,46,55.65,696E636830303000,43,155,118,3619,8000001,7,8,-117,-89,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
156,1.70E+12,1.70E+12,-236.21,116.49184,39.729264,22.8,8.945,46,55.65,,44,156,118,3619,8000001,7,8,-115,-86,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
157,1.70E+12,1.70E+12,-240.549,116.491842,39.729265,22.8,8.945,46,55.65,,45,157,118,3619,8000001,7,8,-114,-87,7,1,5,-114,55140,47,4264,QPSK,normal,SPAT
158,1.70E+12,1.70E+12,-235.71,116.491845,39.729267,22.8,8.945,46,55.65,696E636830303000,46,158,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
159,1.70E+12,1.70E+12,-240.3,116.491847,39.729267,22.8,8.945,46,55.65,,47,159,118,3619,8000001,7,8,-118,-89,5,1,5,-118,55140,47,4264,QPSK,normal,SPAT
160,1.70E+12,1.70E+12,-236.293,116.49185,39.729269,22.8,8.945,46,55.65,696E636830303000,48,160,118,3619,8000001,7,8,-116,-88,6,1,5,-116,55140,47,4264,QPSK,normal,SPAT
161,1.70E+12,1.70E+12,-235.639,116.491853,39.729271,22.8,8.945,46,55.65,696E636830303000,49,161,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
162,1.70E+12,1.70E+12,-234.831,116.491855,39.729272,22.8,8.945,46,55.65,696E636830303000,50,162,118,3619,8000001,7,8,-114,-86,8,1,5,-114,55140,47,4264,QPSK,normal,SPAT
163,1.70E+12,1.70E+12,-239.532,116.491857,39.729273,22.7,8.982,45,57.1,,51,163,118,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
164,1.70E+12,1.70E+12,-236.581,116.491858,39.729274,22.7,8.982,45,57.1,696E636830303000,52,164,118,3619,8000001,7,8,-114,-86,8,1,5,-114,55140,47,4264,QPSK,normal,SPAT
165,1.70E+12,1.70E+12,-241.489,116.491861,39.729275,22.7,8.982,45,57.1,696E636830303000,53,165,118,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
166,1.70E+12,1.70E+12,-243.187,116.491863,39.729276,22.7,8.982,45,57.1,696E636830303000,54,166,118,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
167,1.70E+12,1.70E+12,-235.36,116.491866,39.729278,22.7,8.982,45,57.1,696E636830303000,55,167,118,3619,8000001,7,8,-113,-86,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
168,1.70E+12,1.70E+12,-242.866,116.491867,39.729279,22.7,8.982,45,57.1,,56,168,118,3619,8000001,7,8,-111,-83,11,1,5,-111,55140,47,4264,QPSK,normal,SPAT
169,1.70E+12,1.70E+12,-235.22,116.491869,39.729279,22.7,8.982,45,57.1,,57,169,118,3619,8000001,7,8,-114,-86,8,1,5,-114,55140,47,4264,QPSK,normal,SPAT
170,1.70E+12,1.70E+12,-243.247,116.49187,39.72928,22.7,8.982,45,57.1,,58,170,118,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
171,1.70E+12,1.70E+12,-238.407,116.491874,39.729282,22.7,8.982,45,57.1,696E636830303000,59,171,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
172,1.70E+12,1.70E+12,-235.175,116.491875,39.729283,22.7,8.982,45,57.1,696E636830303000,60,172,118,3619,8000001,7,8,-111,-83,11,1,5,-111,55140,47,4264,QPSK,normal,SPAT
173,1.70E+12,1.70E+12,-239.421,116.491878,39.729285,22.7,8.982,45,57.1,696E636830303000,61,173,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
174,1.70E+12,1.70E+12,-243.758,116.491881,39.729286,22.7,8.982,44,57.45,,62,174,118,3619,8000001,7,8,-115,-86,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
175,1.70E+12,1.70E+12,-242.269,116.491883,39.729287,22.7,8.982,45,55.87,696E636830303000,63,175,118,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
176,1.70E+12,1.70E+12,-233.943,116.491888,39.72929,22.7,8.982,45,55.87,696E636830303000,64,176,118,3619,8000001,7,8,-118,-89,4,1,5,-118,55140,47,4264,QPSK,normal,SPAT
177,1.70E+12,1.70E+12,-239.773,116.491891,39.729291,22.7,8.982,45,55.87,,65,177,118,3619,8000001,7,8,-114,-86,8,2,5,-114,55140,47,4264,QPSK,normal,SPAT
178,1.70E+12,1.70E+12,-240.575,116.491893,39.729292,22.7,8.982,45,55.87,,66,178,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
179,1.70E+12,1.70E+12,-231.537,116.491896,39.729293,22.7,8.982,45,55.87,696E636830303000,67,179,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
180,1.70E+12,1.70E+12,-235.265,116.491898,39.729294,22.7,8.982,45,55.87,,68,180,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
181,1.70E+12,1.70E+12,-241.158,116.491902,39.729296,22.7,8.982,45,55.87,696E636830303000,69,181,118,3619,8000001,7,8,-113,-86,8,1,5,-113,55140,47,4264,QPSK,normal,SPAT
182,1.70E+12,1.70E+12,-243.154,116.491904,39.729297,22.7,8.982,44,57.45,696E636830303000,70,182,118,3619,8000001,7,8,-109,-82,12,1,5,-109,55140,47,4264,QPSK,normal,SPAT
183,1.70E+12,1.70E+12,-239.201,116.491906,39.729298,22.7,8.982,44,57.45,,71,183,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
184,1.70E+12,1.70E+12,-241.936,116.491908,39.729299,22.7,8.945,45,56.76,,72,184,118,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
185,1.70E+12,1.70E+12,-231.754,116.491911,39.7293,22.7,8.982,44,57.45,,73,185,118,3619,8000001,7,8,-110,-82,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
186,1.70E+12,1.70E+12,-238.366,116.491914,39.729302,22.7,8.982,44,57.45,696E636830303000,74,186,118,3619,8000001,7,8,-110,-82,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
187,1.70E+12,1.70E+12,-237.891,116.491918,39.729303,22.7,8.982,44,57.45,696E636830303000,75,187,118,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
188,1.70E+12,1.70E+12,-235.358,116.491919,39.729304,22.7,8.982,44,57.45,,76,188,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
189,1.70E+12,1.70E+12,-238.872,116.491921,39.729305,22.7,8.945,45,56.76,,77,189,118,3619,8000001,7,8,-107,-79,14,1,5,-107,55140,47,4264,QPSK,normal,SPAT
190,1.70E+12,1.70E+12,-242.098,116.491924,39.729306,22.7,8.982,44,57.45,696E636830303000,78,190,118,3619,8000001,7,8,-108,-81,13,1,5,-108,55140,47,4264,QPSK,normal,SPAT
191,1.70E+12,1.70E+12,-237.582,116.491927,39.729308,22.7,8.982,44,57.45,696E636830303000,79,191,118,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
192,1.70E+12,1.70E+12,-241.603,116.491928,39.729308,22.7,8.945,45,56.76,,80,192,118,3619,8000001,7,8,-116,-88,6,1,5,-116,55140,47,4264,QPSK,normal,SPAT
193,1.70E+12,1.70E+12,-237.482,116.49193,39.729309,22.7,8.964,44,57.36,,81,193,118,3619,8000001,7,8,-118,-89,4,1,5,-118,55140,47,4264,QPSK,normal,SPAT
194,1.70E+12,1.70E+12,-237.237,116.491932,39.72931,22.7,8.945,45,56.76,696E636830303000,82,194,118,3619,8000001,7,8,-119,-90,3,1,5,-119,55140,47,4264,QPSK,normal,SPAT
195,1.70E+12,1.70E+12,-224.855,116.491939,39.729313,22.7,8.945,45,56.76,696E636830303000,84,195,119,3619,8000001,7,8,-111,-83,11,1,5,-111,55140,47,4264,QPSK,normal,SPAT
196,1.70E+12,1.70E+12,-236.441,116.491941,39.729314,22.7,8.945,45,56.76,696E636830303000,85,196,119,3619,8000001,7,8,-114,-86,7,1,5,-114,55140,47,4264,QPSK,normal,SPAT
197,1.70E+12,1.70E+12,-241.424,116.491943,39.729315,22.7,8.945,45,56.76,696E636830303000,86,197,119,3619,8000001,7,8,-119,-90,4,1,5,-119,55140,47,4264,QPSK,normal,SPAT
198,1.70E+12,1.70E+12,-242.292,116.491946,39.729316,22.7,8.945,45,56.76,696E636830303000,87,198,119,3619,8000001,7,8,-108,-81,13,1,5,-108,55140,47,4264,QPSK,normal,SPAT
199,1.70E+12,1.70E+12,-241.791,116.491948,39.729318,22.7,8.945,45,56.76,,88,199,119,3619,8000001,7,8,-112,-84,9,1,5,-112,55140,47,4264,QPSK,normal,SPAT
200,1.70E+12,1.70E+12,-232.101,116.491952,39.729319,22.7,8.945,45,56.76,696E636830303000,89,200,119,3619,8000001,7,8,-110,-82,12,1,5,-110,55140,47,4264,QPSK,normal,SPAT
201,1.70E+12,1.70E+12,-240.597,116.491954,39.729321,22.7,8.964,44,57.36,696E636830303000,90,201,119,3619,8000001,7,8,-110,-83,10,1,5,-110,55140,47,4264,QPSK,normal,SPAT
202,1.70E+12,1.70E+12,-237.075,116.491957,39.729322,22.7,8.964,44,57.36,696E636830303000,91,202,119,3619,8000001,7,8,-110,-83,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
203,1.70E+12,1.70E+12,-240.106,116.491959,39.729323,22.7,8.964,44,57.36,696E636830303000,92,203,119,3619,8000001,7,8,-112,-84,9,1,5,-112,55140,47,4264,QPSK,normal,SPAT
204,1.70E+12,1.70E+12,-236.985,116.491961,39.729324,22.7,8.964,44,57.36,,93,204,119,3619,8000001,7,8,-108,-81,12,1,5,-108,55140,47,4264,QPSK,normal,SPAT
205,1.70E+12,1.70E+12,-236.525,116.491964,39.729326,22.7,8.964,44,57.36,,94,205,119,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,normal,SPAT
206,1.70E+12,1.70E+12,-243.891,116.491967,39.729327,22.7,8.964,44,57.36,,95,206,119,3619,8000001,7,8,-108,-80,13,0,5,-108,55140,47,4264,QPSK,normal,SPAT
207,1.70E+12,1.70E+12,-231.092,116.49197,39.729329,22.7,8.982,44,57.94,,96,207,119,3619,8000001,7,8,-111,-83,10,1,5,-111,55140,47,4264,QPSK,normal,SPAT
208,1.70E+12,1.70E+12,-235.836,116.491973,39.72933,22.7,8.964,44,57.36,696E636830303000,97,208,119,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
209,1.70E+12,1.70E+12,-239.699,116.491974,39.729331,22.7,8.964,44,57.36,,98,209,119,3619,8000001,7,8,-111,-84,10,1,5,-111,55140,47,4264,QPSK,normal,SPAT
210,1.70E+12,1.70E+12,-236.163,116.491977,39.729332,22.7,8.964,44,57.36,,99,210,119,3619,8000001,7,8,-109,-82,12,1,5,-109,55140,47,4264,QPSK,normal,SPAT
211,1.70E+12,1.70E+12,-242.532,116.49198,39.729334,22.7,8.982,44,57.94,696E636830303000,100,211,119,3619,8000001,7,8,-110,-82,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
212,1.70E+12,1.70E+12,-237.693,116.491982,39.729335,22.7,8.982,44,57.94,696E636830303000,101,212,119,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
213,1.70E+12,1.70E+12,-239.42,116.491984,39.729336,22.7,8.982,44,57.94,,102,213,119,3619,8000001,7,8,-114,-86,8,1,5,-114,55140,47,4264,QPSK,normal,SPAT
214,1.70E+12,1.70E+12,-236.198,116.491987,39.729338,22.7,8.982,44,57.94,696E636830303000,103,214,119,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
215,1.70E+12,1.70E+12,-239.6,116.491989,39.729339,22.7,8.982,44,57.94,,104,215,119,3619,8000001,7,8,-111,-83,10,1,5,-111,55140,47,4264,QPSK,normal,SPAT
216,1.70E+12,1.70E+12,-243.422,116.491991,39.729339,22.7,8.982,44,57.94,,105,216,119,3619,8000001,7,8,-113,-85,8,1,5,-113,55140,47,4264,QPSK,normal,SPAT
217,1.70E+12,1.70E+12,-242.944,116.491992,39.72934,22.9,9.019,44,57.93,,106,217,119,3619,8000001,7,8,-109,-81,12,1,5,-109,55140,47,4264,QPSK,normal,SPAT
218,1.70E+12,1.70E+12,-243.553,116.491994,39.729341,22.7,8.982,44,57.94,,107,218,119,3619,8000001,7,8,-113,-85,8,1,5,-113,55140,47,4264,QPSK,normal,SPAT
219,1.70E+12,1.70E+12,-243.124,116.491997,39.729342,22.7,8.982,44,57.94,,108,219,119,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
220,1.70E+12,1.70E+12,-243.282,116.491999,39.729343,22.7,8.982,44,57.94,,109,220,119,3619,8000001,7,8,-114,-85,8,1,5,-114,55140,47,4264,QPSK,normal,SPAT
221,1.70E+12,1.70E+12,-243.732,116.492001,39.729345,22.7,8.982,44,57.94,,110,221,119,3619,8000001,7,8,-108,-80,12,1,5,-108,55140,47,4264,QPSK,normal,SPAT
222,1.70E+12,1.70E+12,-235.358,116.492004,39.729346,22.9,9.019,44,57.93,696E636830303000,111,222,119,3619,8000001,7,8,-106,-79,13,1,5,-106,55140,47,4264,QPSK,normal,SPAT
223,1.70E+12,1.70E+12,-238.636,116.492006,39.729347,22.9,9.019,44,57.93,696E636830303000,112,223,119,3619,8000001,7,8,-111,-84,11,1,5,-111,55140,47,4264,QPSK,normal,SPAT
224,1.70E+12,1.70E+12,-242.892,116.492008,39.729349,22.9,9.019,44,57.93,696E636830303000,113,224,119,3619,8000001,7,8,-111,-83,10,1,5,-111,55140,47,4264,QPSK,normal,SPAT
225,1.70E+12,1.70E+12,-238.54,116.492012,39.729351,22.9,9.019,44,57.93,,114,225,119,3619,8000001,7,8,-114,-86,8,1,5,-114,55140,47,4264,QPSK,normal,SPAT
226,1.70E+12,1.70E+12,-237.376,116.492014,39.729351,22.9,9.019,44,57.93,,115,226,119,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
227,1.70E+12,1.70E+12,-238.217,116.492016,39.729353,22.9,9.019,44,57.93,,116,227,119,3619,8000001,7,8,-106,-78,14,1,5,-106,55140,47,4264,QPSK,normal,SPAT
228,1.70E+12,1.70E+12,-243.26,116.492018,39.729353,22.9,9.019,44,57.93,,117,228,119,3619,8000001,7,8,-116,-87,6,1,5,-116,55140,47,4264,QPSK,normal,SPAT
229,1.70E+12,1.70E+12,-240.841,116.492019,39.729354,22.9,9.019,44,57.93,,118,229,119,3619,8000001,7,8,-117,-72,4,1,5,-117,55140,47,4264,QPSK,normal,SPAT
230,1.70E+12,1.70E+12,-235.698,116.492023,39.729357,22.9,9.019,44,57.93,,119,230,119,3619,8000001,7,8,-111,-83,10,1,5,-111,55140,47,4264,QPSK,normal,SPAT
231,1.70E+12,1.70E+12,-239.486,116.492025,39.729358,22.9,9.019,44,57.93,696E636830303000,120,231,119,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
232,1.70E+12,1.70E+12,-242.217,116.492028,39.729359,22.9,9.075,43,56.05,,121,232,119,3619,8000001,7,8,-110,-83,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
233,1.70E+12,1.70E+12,-238.213,116.49203,39.72936,22.9,9.075,43,56.05,,122,233,119,3619,8000001,7,8,-105,-78,15,1,5,-105,55140,47,4264,QPSK,normal,SPAT
234,1.70E+12,1.70E+12,-241.651,116.492032,39.729361,22.9,9.075,43,56.05,,123,234,119,3619,8000001,7,8,-111,-83,10,0,5,-111,55140,47,4264,QPSK,normal,SPAT
235,1.70E+12,1.70E+12,-237.838,116.492036,39.729363,22.9,9.075,43,56.05,696E636830303000,124,235,119,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
236,1.70E+12,1.70E+12,-241.315,116.492039,39.729364,22.9,9.075,43,56.05,696E636830303000,125,236,119,3619,8000001,7,8,-110,-82,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
237,1.70E+12,1.70E+12,-237.544,116.492042,39.729365,22.9,9.075,43,56.05,696E636830303000,126,237,119,3619,8000001,7,8,-109,-81,13,1,5,-109,55140,47,4264,QPSK,normal,SPAT
238,1.70E+12,1.70E+12,-241.883,116.492044,39.729367,22.9,9.075,43,56.05,,127,238,119,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
239,1.70E+12,1.70E+12,-237.057,116.492045,39.729367,22.9,9.075,43,56.05,,1,239,120,3619,8000001,7,8,-108,-81,13,1,5,-108,55140,47,4264,QPSK,normal,SPAT
240,1.70E+12,1.70E+12,-241.746,116.492049,39.729369,22.9,9.075,43,56.05,,2,240,120,3619,8000001,7,8,-107,-80,14,1,5,-107,55140,47,4264,QPSK,normal,SPAT
241,1.70E+12,1.70E+12,-236.354,116.492051,39.72937,22.9,9.075,43,56.05,,3,241,120,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
242,1.70E+12,1.70E+12,-240.759,116.492054,39.729371,23,9.019,44,57.04,,4,242,120,3619,8000001,7,8,-108,-80,13,1,5,-108,55140,47,4264,QPSK,normal,SPAT
243,1.70E+12,1.70E+12,-230.311,116.492057,39.729373,23,9.019,44,57.04,,5,243,120,3619,8000001,7,8,-110,-82,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
244,1.70E+12,1.70E+12,-240.523,116.492059,39.729374,23,9.019,44,57.04,,6,244,120,3619,8000001,7,8,-107,-80,13,1,5,-107,55140,47,4264,QPSK,normal,SPAT
245,1.70E+12,1.70E+12,-236.813,116.492063,39.729375,23,9.019,44,57.04,696E636830303000,7,245,120,3619,8000001,7,8,-109,-82,12,0,5,-109,55140,47,4264,QPSK,normal,SPAT
246,1.70E+12,1.70E+12,-240.031,116.492065,39.729376,23,9.019,44,57.04,696E636830303000,8,246,120,3619,8000001,7,8,-110,-83,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
247,1.70E+12,1.70E+12,-236.874,116.492068,39.729378,23,9.019,44,57.04,696E636830303000,9,247,120,3619,8000001,7,8,-110,-83,11,1,5,-110,55140,47,4264,QPSK,normal,SPAT
248,1.70E+12,1.70E+12,-241.283,116.49207,39.729378,23,9.019,44,57.04,,10,248,120,3619,8000001,7,8,-118,-89,4,1,5,-118,55140,47,4264,QPSK,normal,SPAT
249,1.70E+12,1.70E+12,-238.453,116.492072,39.729379,23,9.019,44,57.04,,11,249,120,3619,8000001,7,8,-111,-83,11,2,5,-111,55140,47,4264,QPSK,normal,SPAT
250,1.70E+12,1.70E+12,-238.137,116.492075,39.729381,23,9.019,44,57.04,,12,250,120,3619,8000001,7,8,-113,-85,9,1,5,-113,55140,47,4264,QPSK,normal,SPAT
251,1.70E+12,1.70E+12,-239.668,116.492076,39.729381,22.9,9.038,43,58.01,,13,251,120,3619,8000001,7,8,-117,-88,6,1,5,-117,55140,47,4264,QPSK,normal,SPAT
252,1.70E+12,1.70E+12,-240.676,116.492079,39.729383,22.9,9.038,43,58.01,696E636830303000,14,252,120,3619,8000001,7,8,-109,-82,12,1,5,-109,55140,47,4264,QPSK,normal,SPAT
253,1.70E+12,1.70E+12,-237.638,116.492082,39.729384,22.9,9.038,43,58.01,696E636830303000,15,253,120,3619,8000001,7,8,-108,-81,12,1,5,-108,55140,47,4264,QPSK,normal,SPAT
254,1.70E+12,1.70E+12,-239.838,116.492083,39.729385,22.9,9.038,43,58.01,,16,254,120,3619,8000001,7,8,-106,-74,14,1,5,-106,55140,47,4264,QPSK,normal,SPAT
255,1.70E+12,1.70E+12,-243.616,116.492088,39.729387,22.9,9.038,43,58.01,696E636830303000,17,255,120,3619,8000001,7,8,-115,-87,7,1,5,-115,55140,47,4264,QPSK,normal,SPAT
256,1.70E+12,1.70E+12,-237.939,116.492091,39.729388,22.9,9.038,43,58.01,,18,256,120,3619,8000001,7,8,-117,-88,5,1,5,-117,55140,47,4264,QPSK,normal,SPAT
257,1.70E+12,1.70E+12,-243.364,116.492092,39.729389,22.9,9.038,43,58.01,,19,257,120,3619,8000001,7,8,-106,-78,15,1,5,-106,55140,47,4264,QPSK,normal,SPAT
258,1.70E+12,1.70E+12,-239.621,116.492094,39.72939,22.9,9.038,43,58.01,,20,258,120,3619,8000001,7,8,-105,-78,15,0,5,-105,55140,47,4264,QPSK,normal,SPAT
259,1.70E+12,1.70E+12,-243.057,116.492096,39.729391,22.9,9.038,43,58.01,,21,259,120,3619,8000001,7,8,-112,-84,10,1,5,-112,55140,47,4264,QPSK,normal,SPAT
260,1.70E+12,1.70E+12,-240.701,116.492099,39.729392,22.9,9.038,43,58.01,,22,260,120,3619,8000001,7,8,-107,-76,13,1,5,-107,55140,47,4264,QPSK,normal,SPAT
261,1.70E+12,1.70E+12,-243.666,116.492102,39.729393,22.9,9.056,43,58.2,,23,261,120,3619,8000001,7,8,-111,-83,10,1,5,-111,55140,47,4264,QPSK,normal,SPAT
